English,Manx,Notes
"What I tell you in darkness, that speak ye in light: and what ye hear in the ear, that preach ye upon the housetops. ","27 Shen ta mish dy insh diu ayns y dorraghys, loayr-jee shiuish jeh ayns y toilshey: as ny ta shiu er chlashtyn ayns y chleash eu voym’s, jean-jee y phreacheil er mullagh ny thieyn.",
"And fear not them which kill the body, but are not able to kill the soul: but rather fear him which is able to destroy both soul and body in hell. ","28 As ny bee-jee agglagh rouesyn varrys y corp, agh nagh jiarg er yn annym y varroo: agh bee-jee ayns aggle smoo roishyn oddys corp as annym neesht y stroie ayns niurin.",
Are not two sparrows sold for a farthing? and one of them shall not fall on the ground without your Father. ,29 Nagh vel daa sparroo er nyn greck son farling? as cha duitt annane oc marroo er y thalloo fegooish oardagh yn Ayr eu.,
But the very hairs of your head are all numbered. ,30 Agh ta eer renaigyn nyn ghing ooilley er nyn earroo.,
"Fear ye not therefore, ye are of more value than many sparrows. ","31 Ny bee-jee shiuish er-y-fa shen ayns aggle, ta ny smoo dy ve soit jiu na jeh ymmodee sperriu.",
"Whosoever therefore shall confess me before men, him will I confess also before my Father which is in heaven. ","32 Quoi-erbee er-y-fa shen ghoys rhyms kiongoyrt rish deiney, goyms rishyn myrgeddin kiongoyrt rish my Ayr t’ayns niau.",
"But whosoever shall deny me before men, him will I also deny before my Father which is in heaven. ","33 Agh quoi-erbee obbys mish kiongoyrt rish deiney, eshyn nee’ms myrgeddin y obbal kiongoyrt rish my Ayr t’ayns niau.",
"Think not that I am come to send peace on earth: I came not to send peace, but a sword. ","34 Ny smooinee-jee dy daink mish dy chur lhiam shee gys y thalloo: cha daink mee dy chur lhiam shee, agh cliwe.",
"For I am come to set a man at variance against his father, and the daughter against her mother, and the daughter in law against her mother in law. ","35 Son ta mish er-jeet dy scarrey dooinney veih e ayr, as yn inneen veih e moir, as y ven-chlewn veih e moir ’sy leigh.",
And a man’s foes shall be they of his own household. ,36 As noidjyn dooinney vees adsyn jeh’n lught-thie echey hene.,
He that loveth father or mother more than me is not worthy of me: and he that loveth son or daughter more than me is not worthy of me. ,"37 Eshyn ta ny s’graihee er ayr ny moir na orryms, cha vel Eh feeu jee’m: as eshyn ta ny s’graihee er mac ny inneen na orryms, cha vel Eh feeu jee’m.",
"And he that taketh not his cross, and followeth after me, is not worthy of me. ","38 As eshyn nagh jean e chrosh y ymmyrkey as geiyrt orryms, cha vel Eh feeu jee’m.",
He that findeth his life shall lose it: and he that loseth his life for my sake shall find it. ,"39 Eshyn nee e vioys y hauail, caillee Eh eh: agh eshyn chaillys e vioys er my ghraih’s, nee Eh eh y hauail.",
"He that receiveth you receiveth me, and he that receiveth me receiveth him that sent me. ","40 ¶ Eshyn ta soiaghey jiuish, t’eh soiaghey jee’ms; as eshyn ta soiaghey jee’ms, t’eh soiaghey jehsyn t’er my choyrt.",
He that receiveth a prophet in the name of a prophet shall receive a prophet’s reward; and he that receiveth a righteous man in the name of a righteous man shall receive a righteous man’s reward. ,"41 Eshyn ta cur oltaghey-bea da phadeyr ayns ennym phadeyr, yiow Eh leagh phadeyr; as eshyn ta cur oltaghey-bea da dooinney cairagh, ayns ennym dooinney cairagh, yiow Eh leagh dooinney cairagh.",
"And whosoever shall give to drink unto one of these little ones a cup of cold water only in the name of a disciple, verily I say unto you, he shall in no wise lose his reward. ","42 As quoi-erbee ver cappan dy ushtey feayr da annane jeh’n vooinjer veggey shoh dy iu, ayns ennym annane jeusyn ta sheer geiyrt orryms, dy firrinagh ta mee gra riu, nagh jean Eh er aght erbee e leagh y choall. ",
,CAB. XI.,
"And it came to pass, when Jesus had made an end of commanding his twelve disciples, he departed thence to teach and to preach in their cities. ","As haink eh gy kione, tra va Yeesey erreish saaraghyn y choyrt da e ghaa ostyl jeig, dy jagh Eh veih shen dy ynsaghey as dy phreacheil ayns ny ard-valjyn oc.",
"Now when John had heard in the prison the works of Christ, he sent two of his disciples, ","2 Nish tra va Ean er chlashtyn ayns y phryssoon jeh obbraghyn Chreest, hug Eh jees jeusyn v’er ny ve sheer marish er chaghteraght huggey,",
"And said unto him, Art thou he that should come, or do we look for another? ","3 Dy ghra rish, Nee uss Eh * va dy heet, ny vel shin dy yeeaghyn son fer elley? ",
,*Yn Messias.,
"Jesus answered and said unto them, Go and shew John again those things which ye do hear and see: ","4 Dreggyr Yeesey as dooyrt Eh roo, Immee-jee as soilshee-jee da Ean ny reddyn ta shiu dy chlashtyn as dy akin:",
"The blind receive their sight, and the lame walk, the lepers are cleansed, and the deaf hear, the dead are raised up, and the poor have the gospel preached to them. ","5 Ta ny doail geddyn nyn soilshey, as ny croobee shooyll, ny louraanee er nyn ghlenney, ny beuyr clashtyn, ny merriu er nyn mioghey, as [yn] sushtal er ny phreacheil da ny boghtyn.",
"And blessed is he, whosoever shall not be offended in me. ",6 As bannit ta eshyn nagh gow oyr dy huittym ersooyl [veih’n Chredjue] er y choontey aym’s. ,
"And as they departed, Jesus began to say unto the multitudes concerning John, What went ye out into the wilderness to see? A reed shaken with the wind? ","7 ¶ As myr v’ad goll roue, ren Yeesey toshiaght dy ghra rish y pobble mychione Ean, Cre hie shiu magh gys yn aasagh dy akin? Cuirtlagh criht lesh y gheay?",
"But what went ye out for to see? A man clothed in soft raiment? behold, they that wear soft clothing are in kings’ houses. ","8 Agh cre hie shiu magh dy akin? Dooinney coamrit ayns sheedey? Cur-my-ner, t’adsyn ta ceau sheedey ayns thieyn reeaghyn.",
"But what went ye out for to see? A prophet? yea, I say unto you, and more than a prophet. ","9 Agh cre hie shiu magh dy akin? Phadeyr? dy jarroo, ta mee gra riu, as fer syrjey na phadeyr.",
"For this is he, of whom it is written, Behold, I send my messenger before thy face, which shall prepare thy way before thee. ","10 Son shoh Eh jeh te scruit, Cur-my-ner, ta mee cur my haghter magh royd, dy yannoo aarloo dty raad er dty hon.",
"Verily I say unto you, Among them that are born of women there hath not risen a greater than John the Baptist: notwithstanding he that is least in the kingdom of heaven is greater than he. ","11 Dy firrinagh ta mee gra riu, nyn mastey ocsyn t’er ve ruggit jeh mraane, cha vel fer syrjey na Ean Bashtey er n’irree seose: ny-yeih ta’n fer * sloo t’ayns reeriaght niau ny syrjey na eshyn.",
,* Yn fer-ynsee sloo jeh’n sushtal.,
"And from the days of John the Baptist until now the kingdom of heaven suffereth violence, and the violent take it by force. ","12 As er dy laghyn Ean Bashtey derrey nish, ta sleih chionney stiagh gys reeriaght niau, as t’adsyn ta cheet lesh jeeanid cosney stiagh ayn.",
For all the prophets and the law prophesied until John. ,13 Son ren ooilley ny phadeyryn as y leigh phadeyrys derrey Ean.,
"And if ye will receive it, this is Elias, which was for to come. ","14 As my ta shiu booiagh y chlashtyn eh, shoh Elias va ry hoi cheet.",
"He that hath ears to hear, let him hear. ","15 Eshyn ta cleashyn echey dy chlashtyn, lig da clashtyn.",
"But whereunto shall I liken this generation? It is like unto children sitting in the markets, and calling unto their fellows, ","16 ¶ Agh cre gys nee’m yn cheeloghe shoh y hoyllaghey? T’ad goll rish cloan ta nyn soie ayns ny margaghyn, as geamagh da ny sheshaghyn oc,",
"And saying, We have piped unto you, and ye have not danced; we have mourned unto you, and ye have not lamented. ","17 As gra, Ta shin er n’yannoo bingys diu, as cha vel shiu er ghonsin: ta shin er n’yannoo kiaull hrimshagh diu, as cha vel shiu er cheaney.",
"For John came neither eating nor drinking, and they say, He hath a devil. ","18 Son cha daink Ean, gee ny giu, as t’ad gra, Ta drogh-spyrryd ayn.",
"The Son of man came eating and drinking, and they say, Behold a man gluttonous, and a winebibber, a friend of publicans and sinners. But wisdom is justified of her children. ","19 Haink yn Mac dooinney gee as giu, as t’ad gra, Cur-my-ner dooinney jollyssagh, as iuder-feeney, carrey dy phublicanee as dy pheccee: agh ta creenaght er ny heyrey liorish e cloan hene.",
"Then began he to upbraid the cities wherein most of his mighty works were done, because they repented not: ","20 ¶ Eisht ren Eh toshiaght dy gheddyn foill da ny ard-valjyn, ayndoo va’n chooid smoo jeh e obbraghyn yindyssagh er nyn yannoo, er-yn-oyr nagh ghow ad arrys.",
"Woe unto thee, Chorazin! woe unto thee, Bethsaida! for if the mighty works, which were done in you, had been done in Tyre and Sidon, they would have repented long ago in sackcloth and ashes. ","21 Smerg dhyts Chorazin, smerg dhyts Vethsaida: son dy beagh ny obbraghyn yindyssagh er ny ve jeant ayns Tyre as Sidon t’er ve jeant ayn-diuish, veagh ad er ghoaill arrys foddey er dy henney ayns aanrit-sack as leoai.",
"But I say unto you, It shall be more tolerable for Tyre and Sidon at the day of judgment, than for you. ","22 Agh ta mee gra riu, Dy bee kerraghey s’eddrymmee er ny choyrt er Tyre as Sidon ec laa ny briwnys, na vees er ny choyrt erriuish.",
"And thou, Capernaum, which art exalted unto heaven, shalt be brought down to hell: for if the mighty works, which have been done in thee, had been done in Sodom, it would have remained until this day. ","23 As uss Capernaum, ta dt’ooashley roshtin gys niau, bee oo er dy [sic: dty] hilgey sheese gys niurin: son dy beagh ny obbraghyn yindyssagh er ve jeant ayns Sodom, t’er ve jeant aynyds, veagh eh er ve er-mayrn gys y laa t’ayn jiu.",
"But I say unto you, That it shall be more tolerable for the land of Sodom in the day of judgment, than for thee. ","24 Agh ta mee gra riu, dy bee kerraghey s’eddrymmee er er [sic] ny choyrt er thalloo Sodom ec laa ny briwnys, na vees orts.",
"At that time Jesus answered and said, I thank thee, O Father, Lord of heaven and earth, because thou hast hid these things from the wise and prudent, and hast revealed them unto babes. ","25 ¶ Ec y traa shen dreggyr Yeesey as dooyrt Eh, Ta mee cur booise dhyt, O Ayr, Hiarn niau as thalloo, er-yn-oyr dy vel oo er chieltyn ny reddyn shoh vowsyn ta creeney as tushtagh, as dy vel oo er hoilshaghey ad da oikanyn.",
"Even so, Father: for so it seemed good in thy sight. ","26 Shen dy jarroo myr te, Ayr, son shen myr ve mie ayns dty hilley’s.",
"All things are delivered unto me of my Father: and no man knoweth the Son, but the Father; neither knoweth any man the Father, save the Son, and he to whomsoever the Son will reveal him. ","27 Ta dy chooilley nhee er ny livrey dooys liorish my Ayr: as cha nione da dooinney erbee yn Mac, agh yn Ayr: cha-moo shione da dooinney erbee yn Ayr, agh y Mac, as eshyn da nee yn Mac Eh y hoilshaghey.",
"Come unto me, all ye that labour and are heavy laden, and I will give you rest. ","28 ¶ Tar-jee hym’s ooilley shiuish ta laboraght as ta laadit dy trome, as nee’ms shiu y ooraghey.",
"Take my yoke upon you, and learn of me; for I am meek and lowly in heart: and ye shall find rest unto your souls. ","29 Gow-jee my whing erriu, as ynsee-jee voym’s, son ta mee meen as imlee ayns spyrryd: as yiow shiu fea da nyn anmeenyn.",
"For my yoke is easy, and my burden is light. ","30 Son ta my whing aashagh, as my errey eddrym.",
,CAB. XII.,
"At that time Jesus went on the sabbath day through the corn; and his disciples were an hungred, and began to pluck the ears of corn and to eat. ","Ec y traa shen hie Yeesey trooid arroo er y doonaght, as v’adsyn va sheer geiyrt er accryssagh, as ren ad toshiaght dy phluckey jeeasyn jeh’n arroo, as dy ee.",
"But when the Pharisees saw it, they said unto him, Behold, thy disciples do that which is not lawful to do upon the sabbath day. ","2 Agh tra honnick ny Phariseeyn ad, dooyrt ad rish, Cur-my-ner, ta’n vooinjer ta kinjagh geiyrt orts jannoo red nagh vel lowit dy ve jeant er y doonaght.",
"But he said unto them, Have ye not read what David did, when he was an hungred, and they that were with him; ","3 Agh dooyrt eshyn roo, Nagh vel shiuish er lhaih cre ren David, tra v’eh hene as e heshaght accryssagh,",
"How he entered into the house of God, and did eat the shewbread, which was not lawful for him to eat, neither for them which were with him, but only for the priests? ","4 Kys hie Eh stiagh ayns thie Yee, as die Eh yn arran casherick, nagh row lowit dasyn ny da’n vooinjer va marish dy ee, agh da ny saggyrtyn ny lomarcan?",
"Or have ye not read in the law, how that on the sabbath days the priests in the temple profane the sabbath, and are blameless? ","5 Ny, nagh vel shiu er lhaih ayns y leigh, kys er laghyn y doonaght ta ny saggyrtyn ayns y chiamble brishey’n doonaght, as foast cha vel peccah er ny choyrt nyn lieh?",
"But I say unto you, That in this place is one greater than the temple. ","6 Agh ta mish gra riu, dy vel ayns shoh fer syrjey na’n chiamble.",
"But if ye had known what this meaneth, I will have mercy, and not sacrifice, ye would not have condemned the guiltless. ","7 Agh dy beagh fys er ve eauish cre ta dy ve toiggit liorish y raa shoh, Ta mee ny s’booie er myghin na oural, cha beagh shiu er gheyrey yn vooinjer neu-chyndagh. ",
For the Son of man is Lord even of the sabbath day. ,8 Son ta Mac y dooinney ny Hiarn er y doonaght hene.,
"And when he was departed thence, he went into their synagogue: ","9 As tra v’eh er gholl veih shen, hie Eh stiagh ayns y cheeill oc.",
"And, behold, there was a man which had his hand withered. And they asked him, saying, Is it lawful to heal on the sabbath days? that they might accuse him. ","10 ¶ As cur-my-ner, va dooinney ayns shen va’n laue echey er shyrgaghey: as, dy voddagh oyr y ve oc dy loayrt noi Yeesey, dênee ad jeh, gra, Vel eh lowal dy lheihys er laghyn y doonaght?",
"And he said unto them, What man shall there be among you, that shall have one sheep, and if it fall into a pit on the sabbath day, will he not lay hold on it, and lift it out? ","11 As dooyrt Eh roo, Quoi’n dooinney ny mastey eu, vees un cheyrrey echey, as my huittys ee ayns jeeg er y doonaght, nagh daare Eh greme urree, as nagh drog Eh ass ee?",
How much then is a man better than a sheep? Wherefore it is lawful to do well on the sabbath days. ,12 Nagh vel dooinney eisht foddey shaare na keyrrey? Shen-y-fa te lowal dy yannoo mie er y doonaght.,
"Then saith he to the man, Stretch forth thine hand. And he stretched it forth; and it was restored whole, like as the other. ","13 Eisht dooyrt Eh rish y dooinney, Sheeyn magh dty laue: as heeyn Eh magh ee; as va’n laue echey er ny lheihys myr y laue elley.",
