English,Manx,Notes
The Pool of Tears,Y Dubbey dy Yeir ,
"      “Curiouser and curiouser!” cried Alice (she was so much surprised, thatfor the moment she quite forgot how to speak good English); “now I’m opening out like the largest telescope that ever was! Good-bye, feet!”","      “Ny s’quaaghey as ny s’quaaghey!” dyllee Ealish (va wheesh yindys urree as dy yarrood ee son tammylt yn aght dy loayrt Gailck vie). “Nish ta mee fosley magh goll rish yn fodreayrtan smoo va rieau ayn! Slane lhiu, chassyn!” ",
"(for when she looked down at her feet, they seemed to be almost out of sight, they were getting so far off). ","(tra yeeagh ee sheese er e cassyn, v’ad sheiltyn dy ve ass shilley, bunnys, v’ad cheet dy ve cho foddey ersooyl). ",
"“Oh, my poor little feet, I wonder who will put on your shoes and stockings for you now, dears?","“Ogh, my chassyn beggey boghtey, quoi vees cur miu ny braagyn as oashyryn son euish nish, ta mee smooinaghtyn, veen?",
"I’m sure I shan’t be able! I shall be a great deal too far off to trouble myself about you: you must manage the best way you can; but I must be kind to them,” thought Alice, “or perhaps they won’t walk the way I want to go! ","Ta mee shickyr nagh beem’s abyl shen y yannoo! Bee'm ro foddey ersooyl dy ve boirit my-nyn-gione: shegin diu jannoo chammah as jee, ghow ee toshiaght dy ghra lesh coraa injil, faitagh, “My oddys shiu - agh shegin dou ve kenjal roo,” smooinee Ealish, “er nonney foddee nagh jean ad shooyl yn raad ta mish laccal goll! ",
Let me see: I’ll give them a new pair of boots every Christmas.”,Lhig dou smooinaghtyn. Verym piyr noa dy vootsyn daue gagh Nollick.”,
"     And she went on planning to herself how she would manage it. “They must go by the carrier,” she thought; “and how funny it’ll seem, sending presents to one’s own feet! And how odd the directions will look!","     As ren ee goll er reaghey ree hene yn aght veagh ee jannoo eh. “Shegin da ’n ymmyrkagh cur lesh ad,” smooinee ish; “as nagh bee shen sheiltyn y ve aitt, dy ve cur giootyn da ny cassyn ayd hene! As nagh bee yn enmys jeeaghyn quaagh! ",
"Alice’s Right Foot, Esq., ","Cass Yesh Ealish, Ooasle, ",
"     Hearthrug, ","     Breshag-chiollee, ",
"          near the Fender, ","          faggys da’n Fendyr, ",
                (with Alice’s love).,                (lesh graih Ealish). ,
"Oh dear, what nonsense I’m talking!”","Atreih, cre’n boghtynid ta mee taggloo!”",
"     Just then her head struck against the roof of the hall: in fact she was now more than nine feet high, and she at once took up the little golden key and hurried off to the garden door.","     Kiart ec y traa shoh, woaill e kione noi clea yn halley: dy jarroo, v'ee beggan ny smoo na nuy trie er yrjid nish, as dy chelleeragh ghow ee yn ogher veg airhey as ersooyl lhee gys dorrys y gharee. ",
"     Poor Alice! It was as much as she could do, lying down on one side, to look through into the garden with one eye; but to get through was more hopeless than ever: she sat down and began to cry again.","     Ealish voght! V'eh ooilley v'ee abyl jannoo, as ish ny lhie er un lhiattee, dy yeeaghyn stiagh sy gharey lesh un tooill; agh dy chosney trooid, va shen ny smoo fardailagh na v'eh rieau: hoie ee sheese as ghow ee toshiaght dy cheayney reesht. ",
,,
"      “You ought to be ashamed of yourself,” said Alice, “a great girl like you,” (she might well say this), “to go on crying in this way! Stop this moment, I tell you!” ","      “Lhisagh oo goaill nearey jeed hene,” dooyrt Ealish, “inneen vooar goll rhyt hene,” (v’ee kiart dy ghra shen) “as uss goll er keayney myr shoh! Cur stap nishtagh, ta mish dy ghra!” ",
"But she went on all the same, shedding gallons of tears, until there was a large pool all round her, about four inches deep and reaching half down the hall.","Agh, ny yeih, ren ee goll er, ceau galloonyn dy yeir, gys va dubbey mooar mygeayrt y mooee, mysh kiare oarlagh er diunid, as sheeyney lieh-raad sheese y halley. ",
"After a time she heard a little pattering of feet in the distance, and she hastily dried her eyes to see what was coming. ","Lurg tammylt, cheayll ee clabberaght veg jeh cassyn sy foddeeaght, as hirmee ee e sooillyn dy siyragh dy ’akin cre va cheet. ",
"It was the White Rabbit returning, splendidly dressed, with a pair of white kid gloves in one hand and a large fan in the other: he came trotting along in a great hurry, muttering to himself as he came, ","She y Chonning Vane va cheet reesht, va coamrit dy stoamey, as piyr dy laueanyn-mannan baney ayns un laue as feayragan mooar sy laue elley: v’eh troytal feer tappee, as, myr v’eh cheet, v’eh tallaghey rish hene, ",
"“Oh! the Duchess, the Duchess! Oh! won’t she be savage if I’ve kept her waiting!”","“Oh! Y Vendiuic, y Vendiuic! Nagh bee ish oaldey my ta mee er chur urree fuirraghtyn!”",
"Alice felt so desperate that she was ready to ask help of any one; so, when the Rabbit came near her, she began, in a low, timid voice, “If you please, sir—”","Va Ealish gennaghtyn cho debejagh as dy row ee arryltagh shirrey cooney voish peiagh erbee: myr shen, tra haink y Chonning faggys jee, ghow ee toshiaght dy ghra lesh coraa injil, faitagh, “My sailliu, Vainstyr –“ ",
"The Rabbit started violently, dropped the white kid gloves and the fan, and skurried away into the darkness as hard as he could go.","Ren y Chonning clistal dy raghtal, lhig eh da ny laueanyn-mannan baney as da'n feayragan tuittym, as ren eh siyraghey ersooyl sy dorraghys cho tappee as v'eh abyl.",
,,
"Alice took up the fan and gloves, and, as the hall was very hot, she kept fanning herself all the time she went on talking: “Dear, dear! How queer everything is to-day! And yesterday things went on just as usual. I wonder if I’ve been changed in the night?","Ghow Ealish greim er y feayragan as ny laueanyn, as, er y fa dy row eh feer cheh sy halley, v'ee fasney ee hene ooilley'n traa v'ee loayrt. ""Graih veen! Nagh vel dy chooilley red quaagh jiu! As jea va reddyn goll er myr dy cliaghtagh. Row mee caghlaait syn oie, ta mee smooinaghtyn? ",
"Let me think: was I the same when I got up this morning? I almost think I can remember feeling a little different. But if I’m not the same, the next question is, Who in the world am I? Ah, that’s the great puzzle!” ","Lhig dou smooinaghtyn: row mish y peiagh cheddin tra hrog mee orrym moghrey jiu? Ta mee bunnys credjal dy vel mee cooinaghtyn dy row anchaslys beg aynym. Agh mannagh vel mee y peiagh cheddin, shoh y nah feysht: Quoi sy teihll ta mish?  She, shen y feysht vooar!” ",
"And she began thinking over all the children she knew that were of the same age as herself, to see if she could have been changed for any of them.","As ghow ee toshiaght dy smooinaghtyn er ooilley ny paitchyn as enney eck orroo va yn eash cheddin as ee hene, dy ’eddyn magh noddagh fer erbee jeu ve currit ayns e h-ynnyd. ",
"      “I’m sure I’m not Ada,” she said, “for her hair goes in such long ringlets, and mine doesn’t go in ringlets at all; and I’m sure I can’t be Mabel, for I know all sorts of things, and she, oh! she knows such a very little! ","      “Ta mee shickyr nagh nee Ada mish,” dooyrt ee, “er y fa dy vel kiogyn liauyrey ayns e folt, as cha nel kiogyn erbee sy folt ayms; as ta mee shickyr nagh nee Mabel mish, er y fa dy vel fys ayms er dy chooilley horch dy red, as s’beg ta’n fys ecksh er red erbee!",
"Besides, she’s she, and I’m I, and—oh dear, how puzzling it all is!","Red elley, she ish ish, as she mish mish, as — atreih, nagh vel y clane chooish cho keishtagh! ",
I’ll try if I know all the things I used to know.,Prowym feddyn magh vel fys aym er ooilley ny reddyn va fys aym er roish shoh.,
"Let me see: four times five is twelve, and four times six is thirteen, and four times seven is — oh dear! I shall never get to twenty at that rate!","Lhig dou smooinaghtyn: kiare keayrtyn queig, shen ghaa-yeig, as kiare keayrtyn shey, shen tree-jeig, as kiare keayrtyn shiaght, shen — atreih! Cha jeanym dy bragh roshtyn feed er yn aght shen!",
"However, the Multiplication Table doesn’t signify: let’s try Geography.","Aghterbee, s’cummey yn Taabyl Mooadaghey: lhig dooin prowal cheer-oalleeaght. ",
"London is the capital of Paris, and Paris is the capital of Rome, and Rome — no, that’s all wrong, I’m certain! I must have been changed for Mabel! ","Ta Lunnin yn ard-valley jeh Paris, as ta Paris yn ard-valley jeh'n Raue, as ta’n Raue - cha nel, ta shen ooilley aggairagh, ta mee shickyr! Ta mee er ve caghlaait son Mabel, gyn ourys!",
"I’ll try and say ‘How doth the little —’” and she crossed her hands on her lap as if she were saying lessons, and began to repeat it, but her voice sounded hoarse and strange, and the words did not come the same as they used to do:—","Prowym dy aaloayrt ‘Cre’n aght ta’n shellan beg tarroogh’,” as chrosh ee e laueyn er e glioon, myr dy beagh ee gra lessoonyn er ard, as ghow ee toshiaght dy aaloayrt, agh va'n coraa eck sheeanal peeaghaneagh as quaagh, as cha daink ny focklyn magh myr v'ad cliaghtey:- ",
“How doth the little crocodile,“Cre'n aght t’ou smooinaght ta’n croggeeyl ,
"    Improve his shining tail,","     Sharagh e ’amman soilsheanagh, ",
          And pour the waters of the Nile,          As deayrtey yn ushtey jeh Yn Neel ,
                   On every golden scale!,               Er scaillaghyn fadaneagh!”,
"“How cheerfully he seems to grin,","“Gyrnal dy gennal, jarrood y chragh, ",
"    How neatly spread his claws,","    Ingnyn dy jesh t’eh sheeyney, ",
And welcome little fishes in ,"Cur failt roish yeeastyn beggey stiagh, ",
    With gently smiling jaws!”,    Lesh cabbyn mongey meeley!”,
"      “I’m sure those are not the right words,” said poor Alice, and her eyes filled with tears again as she went on, “I must be Mabel after all, and I shall have to go and live in that poky little house, and have next to no toys to play with, and oh! ever so many lessons to learn! ","     “Ta mee shickyr nagh vel ad shen ny focklyn kiart,” dooyrt Ealish voght, as va e sooillyn lhieent lesh jeirnyn reesht myr v'ee goll er, ""Shegin dou ve Mabel lurg ooilley, as bee'm eginit goll as cummal sy thie beg coon shen, as s'goan vees ny gaihaghyn ayms dy chloie lesh, as atreih, lessoonyn ass towse ry ynsaghey! ",
"No, I’ve made up my mind about it; if I’m Mabel, I’ll stay down here! ","Cha nel, ta’n aigney aym jeant seose my e chione: my she Mabel mish, tanneeym heese ayns shoh! ",
"It’ll be no use their putting their heads down and saying ‘Come up again, dear!’I shall only look up and say","Bee eh fardailagh dauesyn dy chur sheese nyn ging as dy ghra 'Tar neese reesht, veen!' Cha jeanym agh jeeaghyn seose as gra",
"‘Who am I then? Tell me that first, and then, if I like being that person, I’ll come up: if not, I’ll stay down here till I’m somebody else’— but, oh dear!”","‘Quoi mish, eisht? Insh dou shen hoshiaght, as eisht, my s’mie lhiam ve y peiagh shen, higym neese: mannagh mie lhiam, tanneeym heese ayns shoh derrey vee’m peiagh ennagh elley’ — agh, atreih!”",
"cried Alice, with a sudden burst of tears, “I do wish they would put their heads down!","dyllee Ealish, as huitt ee er keayney, “saillyms dy jinnagh ad cur nyn ging sheese!",
I am so very tired of being all alone here!”,Ta mee my lomarcan ayns shoh as t’eh cur yn olk orrym!”,
"     As she said this she looked down at her hands, and was surprised to see that she had put on one of the Rabbit’s little white kid gloves while she was talking. ","     Myr v’ee gra shoh, yeeagh ee sheese er e laueyn, as ghow ee yindys dy ‘akin dy row ee er chur mooee nane jeh laueanyn-mannan beggey baney ny Conning as ish loayrt. ",
“How can I have done that?” she thought. “I must be growing small again.”,“Cre’n aght ta shen jeant aym?” smooinee ish. “Shegin dou ve gaase beg reesht.”,
"She got up and went to the table to measure herself by it, and found that, as nearly as she could guess, she was now about two feet high, and was going on shrinking rapidly: she soon found out that the cause of this was the fan she was holding, and she dropped it hastily, just in time to avoid shrinking away altogether.","Dirree ee seose as hie ee gys y voayrd dy howse ee hene liorish, as hooar ee magh, as ish cur cheb er, dy row ee mysh daa hrie er yrjid nish: dy gerrid, hooar ee magh dy row y feayragan v’ayns y laue y bun jeh shoh, as lhig ee da tuittym dy tappee, dy jeeragh ayns traa dy hauail ee hene veih cribbey ersooyl dy bollagh. ",
"      “That was a narrow escape!” said Alice, a good deal frightened at the sudden change, but very glad to find herself still in existence; “and now for the garden!”","      “S’goan ren mee scapail eisht!” dooyrt Ealish, va agglit dy mooar ec y chaghlaa doaltattym, agh va jeant feer wooiagh dy ’eddyn magh dy row ee foast ayn. “As nish, y garey!”",
and she ran with all speed back to the little door: ,As roie ee erash dy siyragh gys y dorrys beg; ,
"but, alas! the little door was shut again, and the little golden key was lying on the glass table as before, “and things are worse than ever,” thought the poor child, “for I never was so small as this before, never!","agh, atreih! va’n dorrys beg dooint reesht, as va’n ogher veg airhey ny lhie er y voayrd gless myr v’ee roie, “as ta reddyn ny smessey na v'ad rieau,” smooinee y paitchey boght, “er y fa nagh row mee rieau cho beg as shoh, cha row rieau!",
"And I declare it’s too bad, that it is!”","As ta mish dy ghra dy vel eh olk agglagh, dy jarroo t’eh!” ",
