Manx,English,Notes,,,
"Va ny jeantee kainle cur kairileyn da’n sleih va kionnagh voue dy kinjagh, as va shen toshiaght y Nastey Nollick.","The makers of candles gave candles to the people who bought from them regularly, and that was the beginning of Christmas Boxes.",,,,
* Va darrag yn Ollick currit leshthie dy yannoo aile mooar son spongey ny beiyn ec y feailley.,* The Yule log was carried home to make a big fire to roast the animals at the feast.,,,,
* Va’n Darrag yn Ollick foaddit liorish meer goit veih yn Darrag yn Ollick nurree.,* The Yule log was lighted by a piece taken from the Yule log of the last year.,,,,
"* Ta kione y chollagh muck, yn vuck spongit, yn “baron” dy eill vart, yn chlaare pheacock, ta ymmyd jeant jeu ec y traa t’ayn liorish slught thie reeoil, as liorish yn Schoill Ven Rein ec Oxford. ","* There are a boar’s head, a roast pig, a “baron” of beef, and a dish of peacock, used at the present day by the royal household, and at Queen’s College at Oxford. ",,,,
"* Ta attey dy hollin mygeayrt y mysh kione y chollagh muck, as va ny feeacklyn vooarey echey shliawinit.","*  The boar’s head has a crown of holly about it, and its big teeth (tusks) are polished.",,,,
* Ta “baron” dy eill vart dy kinjagh er n’ghoaill veih beiyn yn Ree.,* The “baron” of beef is always taken from the stock (animals) of the King.,,,,
"Ta ny guillyn vaney, as ny guillyn “Roie! Ben Juan Tammy” yn fooillagh jeh ny cloiederyn ec yn “Saturnalia.” * ",The “White Boys” and the “Run John Tammy’s Wife” are the remains of the players at the “Saturnalia.” *,,,,
* Ayns Sostyn ta’d enmyssit ny “mummeryn.” ,*  In England they are called the “mummers.” ,,,,
Ta’n Billey Ollick as yn lorg Voaldyn cheet veih Scandinavia.,The Christmas Tree and the Maypole come from Scandinavia.,,,,
* Ta’n lorg Voaldyn cowrey jeh’n undin billey dy hraa. ,* The Maypole is an emblem of the foundation of the tree of time. ,,,,
"Ta ny fraueyn echey goll gys Niau raad ta’n foawr rioee cummal, as gys y voayl raad ta’n ard-nieu mooar, as fo ny fraueyn echey ta’n ynnyd ny merriu.","Its roots go to heaven where the frost giant dwells, and to the place where is the great serpent, and under its roots is the place of the dead.",,,,
"* Ta’n Billey Ollick cheet veih Germany. Mysh hoght bleeaney roish ren Ben Rein Victoria cheet hug stoyl reeoil, er yn nuyoo laa as feed jeh’n vee meanagh jeh’n gheurey ayns y vlein hoght cheead yeig as nuy as feed, v’eh ayns pash as currit er yn voayrd lesh three straneyn dy chainleyn kere shellan, cullyrit, as v’eh coodit lesh jesheenyn","* The Christmas Tree comes from Germany. About eight years before Queen Victoria came to the throne, on the twenty-ninth day of the middle month (December) of winter in the year eighteen hundred and twenty-nine, it was in a pot, and placed on the table with three rows of wax candles, coloured, and it was covered with toys (ornaments).",,,,
* Cha nel ny cliaghtaghyn shoh Manninagh. ,* These customs are not Manx. ,,,,
"Va jinnair eeast eeit liorish CreesteenyRaueagh er oie’n Ollick, myr troshtey.","A fish dinner was eaten by Roman Catholics on Christmas Eve, as a fast.",,,,
"Va astanyn-awin yn ard eeast. Er lhimmey paitchyn aegey, cha jig Creestee Raueagh erbee dy lhie derrey nee eh fakin yn ghrian girree moghrey Laa yn Ollick.","The eel (river eel) was the chief fish. Except young children, no Roman Catholic could go to bed until he saw the sun rise on Christmas Day morning.",,,,
"Er lhimmey paitchyn aegey, cha jig Creestee Raueagh erbee dy lhie derrey nee eh fakin yn ghrian girree moghrey Laa yn Ollick. ","Except young children, no Roman Catholic could go to bed until he saw the sun rise on Christmas Day morning.",,,,
"Ta’n guil gaase er yn villey ooyl, as er yn villey darragh, as cha vel eh dy bragh bentyn rish y thalloo. ","The mistletoe grows on the apple tree and on the oak tree, and it never touches the ground. ",,,,
Shen yn oyr v’eh cha casherick da ny Drui. ,That is the reason it was so sacred to the Druids.,,,,
Va ny blaaghyn hibbin thummit ayns ushtey eayl dy yannoo ad gial.,Ivy flowers were dipped in lime water to make them white.,,,,
Va’n thammag-phaagey ayrn jeh’n “Saturnalia.” ,"The kissing bush was part of the ""Saturn-alia.""",,,,
"Va kainleyn er lheh jeant er son yn “Oie’ll Voirrey,” as va ny kainleyn dy mennick jeant ayns three banglaneyn. ","Candles were especially made for the Eve of Mary, and the candles were often made in three branches. ",,,,
Sleih va dy mie jeh vod cur lhieu ny kainleyn oc hene gys yn Oie’ll Voirrey.,People who were well off carried their own candles to the “Oie’ll Voirrey”.,,,,
CABDIL II,CHAPTER II,,,,
YN LIOAR-IMBEE,THE CALENDAR,,,,
"REN ny Manninee rheynn yn vlein ayns daa ayrn, sourey as geurey. "," THE Manx divided the year into two parts, summer and winter.",,,,
"Sourey ghoaill toshiaght er Laa Boaldyn, as geurey er Laa Hauiney.",Summer began on May Day and winter on Hollantide Day.,,,,
"Va’n tourey as yn gheurey rheynnit ayns yn arragh ny traa correy, as yn ouyr, ny traa vuinney.","The summer and the winter were divided into spring or sowing time, and harvest or reaping time. ",,,,
"Va ec dagh imbagh three meeghyn, yn chied vee, yn vee veanagh, as yn vee s’jerree.","Each season had three months, the first month, the middle month, and the last month.",,,,
Va freilt feaillysyn as laghyn feailley soit liorish yn agglish.,"Feasts and feast days were kept, set by the church.",,,,
"Va margey freilt er laa feailley, as hug sleih lesh yn chooid oc gys yn vargey dy chreck.","A fair was kept (held) on a feast day, and people brought their goods to the fair to sell.",,,,
"Ta cooinaghtyn aym pene er ollan, snaie ollan, eggaghyn eaddee, yeeast chirrym, skeddan hailjey, as lhiare, creckit er yn daa laa as feed jeh’n vee veanagh jeh’n tourey, er Laa Colum, ayns Skeerey Chairbre.","I remember myself wool, woollen thread, webs of cloth, dried fish, salt herrings, and leather, sold on the twenty-second day of the middle month of the summer, on St. Columba’s Day, in the parish of Arbory.",,,,
"Er y feailley Laa Colum ec yn Vallabeg, ta mee er n’akin whilleen as feed bwaag son creck lhune eddyr y daa ghroghad, as myrgeddin er yn hoghtoo laa as feed jeh’n vee s’jerree jeh’n ouyr, feailley Laa Simon as Jude.","At the feast of St. Columba’s Day at the Ballabeg, I have seen as many as twenty tents for selling ale between the two bridges, and also on the twenty-eighth day of the last month of the harvest (Feast of St. Simon and St. Jude).",,,,
"Ta ny bwaagyn as ny buird arranginger ooilley ny ta er mayrn jeh’n chenn eailley, as cha vel bwaag er ve ayns yn nabooys shoh son bleeantyn.","The tents and ginger-bread tables are all that remain of the old feast, and a tent has not been in this neighbourhood for years.",,,,
"Va shenn skeeal mychione Katriney, eirey jeh Colby Mooar. ","There was an old story about Katherine, heiress of Colby Mooar.",,,,
"Cha row ee poost, as v’ee geearree yn ennym eck dy ve cooinit son traaghyn dy ry-heet, as dy yannoo shoh hug ee meer dy vagher son grunt margee, son y Feaill Katriney, va’n cheeill eck er yn thalloo eck, as va kiark dy ve er ny marroo, as palchey dy lhune dy ve iut ec yn feaillys.","She was not married, and she wished her name to be remembered in times to come, and to do this she gave a piece of a field for a fair-ground for the feast of St. Katherine, whose church was on her estate, and a hen was to be killed, and plenty of ale to be drunk at the feast.",,,,
"Ta skeeal elley, roish my row veg dy hurneyryn ayn, va’n sleih jeh Colby Mooar cur dy lhiattee ooiliey ny tuittymyn magh va eddyr oc ec y Feaill Katriney, as dy jinnagh dagh sheshaght speeney paart jeh ny fedjagyn as goanluckey ad, as va’n chooish reaghit. ","There is another story, that before there were any attorneys, the people of Colby Mooar put aside all their fallings out that were between them at the feast of St. Katherine, and that each party would peel (pluck) some of the feathers and bury them, and the case was settled.",,,,
"Ta mee er chlashtyn shenn ghooinney gra dy ren yn vummig echey freayll thie-oast, as t’ee er gra rish dy jinnagh ny deiney as guillyn aegey jeh’n nabooys marroo kiark, as yinnagh ad shooyi jees as jees, cummal yn chiark eddyr ad, as yinnagh yn feallagh elley shooyl jees as jees trooid yn vargey lesh ny idd jeu, myr dy veagh ad ec oanluckey, as va’d kiaulleeagh, ","I have heard an old man say that his mother kept a public-house, and she had told him that the men and young boys of the neighbourhood would kill a hen, and they would walk two and two, holding the hen between them, and other persons would walk two and two through the fair with their hats off, as if they would be at a funeral, and sing,",,,,
“Kiark Katriney marroo. ,“Katherine’s hen is dead. ,,,,
"Gow uss y chione, as goym’s ny cassyn, As ver mayd ee fo halloo.”","You take the head, and I shall take the feet, And we shall put her under the ground.""",,,,
"Harragh ad eisht hug yn thie oast, as geddyn palchey dy lhune.",They would then go to the public-house and get plenty of ale.,,,,
"Va farrar freaylt harrish yn chiark, as moghey laa ny vairagh hie ny deiney dy “speeiney yn chiark.”","A wake was kept (held) over the hen, and early the next day the men went to “peel the hen.”",,,,
"Va’n chione as ny cassyn giarrit j'ee, as va’d oanluckit.","The head and the feet were cut off, and they were buried. ",,,,
Hug eh caa daue dy gheddyn bine beg er laa ny vairagh.,It gave them an opportunity to get a little drop on the next day.,,,,
"Pyagh erbee va goll gys yn thie oast er yn laa lurg da’n vargey, va sleih gra “T’eh goll dy speeiney yn chiark,”","Any one who went to the public-house (tavern) on the day after the fair, people said “He is going to peel the hen.”",,,,
CABDIL III,CHAPTER III,,,,
LAA BOALDYN,MAY DAY,,,,
"VA ny mraane obbee smooinit dy ve lane pooar oc er Laa Boaldyn, as va’d cliaghtey dy phrowal ooilley yn phooar va fys oc dy yannoo assee da sleih elley.","WITCHES were thought to have full power on May Day (Old), and they used to try all the power they knew to do harm to other people. ",,,,
"T’ad er ve cronnit shassoo cheumooie jeh thieyn moghey moghrey er Laa Boaldyn, as ny roihaghyn oc dy hayrn yn aigh vie veih sleih elley.","They have been seen standing outside of houses early on May Day morning, and working their arms to draw the good luck from other people.",,,,
"Beagh er astyr oie Voaldyn ec guillin aegey crosh keirn ayns ny bayrnyn oc, as veagh crosh kianglt rish famman yn ollagh, ny baagh elley veagh ayns yn thie.","On the eve of May Day the young boys would have a cross of mountain ash (kern) in their caps, and a cross would be tied on the tail of cattle, or any other animal that would be in the house.",,,,
"Ta’n aght cair dy yannoo crosh keirn dy scoltey un vaidjey as cur maidjey elley trooid, as myr shoh kiangle ad cooidjagh.","The right way to make a kern cross is to split one stick and put the other stick (piece) through it, and thus bind them together.",,,,
"     Va blaaghyn vluight, shuinyn, as cleesagh currit roish yn dorrys jeh ny thieyn as ny thieyn ollee dy reayll ad voish assee as drogh spyrrydyn.","May-flowers (king-cups), rushes, and flags were placed before the doors of the houses and cow-houses, to keep them from harm and bad spirits.",,,,
"Va blaaghyn as lossereeyn currit er bun dorrys, as stoyl uinnagyn, ayns ny thieyn dy reayll ersooyl ferishyn.","Flowers and plants were placed on the door side, and window seats, in the houses to keep fairies away.",,,,
Va ushtey dy kinjagh freaylt ayns yn chrockan ec yn oie da ny ferishyn.,Water was always kept in the crock (large water dish) at night for the fairies.,,,,
"Va bollan feailleoin ceaut ayns yn chooat, as ny keayrtyn ayns ny bayrnyn ‘syn astyr Laa Boaldyn, as er fastyr Laa’l Eoin.","Mugwort was worn in the coat, and some-times in the caps, on the eve of May Day, and on the eve of St. John’s Day. ",,,,
"Va aileyn foaddit, as aile ayns cleiyee, as conney va losht dy agglagh ersooyl ny drogh spyrrydyn.","Fires were lighted, and fire in the hedges, and gorse was burnt to frighten away the bad spirits. ",,,,
"Ren ad cur er ny cleiyee jeeaghyn gollrish boallaghyn dy aile. Shen bun yn fockle “Boal Tiene,” Boal aile.","They made the hedges look like walls of fire. That is the meaning (root) of the word, "" Boal Teine,"" Wall of Fire.",,,,
"Va guillin aegey lheim trooid yn aile, as va’n ollagh ny keayrtyn eiyrt trooid yn aile, dy reayll ad voish assee son slane blein.","Young boys jumped through the fire, and the cattle were sometimes driven through the fire, to keep them from harm for the whole year.",,,,
"Veagh carryn sleodey dy bollan feailleoin tayrnit veih boal dy voal, dy eiyrt ny drogh spyrrydyn ersooyl.","Slide-carts of mugwort would be drawn from place to place, to drive the bad spirits away.",,,,
"Va bollan feailleoin smooinit dy reayll jeh dy chooilley horch dy goghanyn currit lesh liorish drogh spyrrydyn, son dy row ad feer agglagh roish.","Mugwort was thought to keep off every kind of disease put (caused) by bad spirits, for they were very fearful of it. ",,,,
"Va’n aght cair dy reayll yn lhuss dy hayrn seose ee lesh ny fraueyn er yn astyr Laa’l Eoin, ec yn vean oie.","The right way to keep the herb was to pull it up by the roots on the eve of St. John’s Day, in the middle of the night. ",,,,
"Dy beagh ee tayrnit seose ayns yn aght shen, yinnagh ee freayll yn ymmyd kiart son yn slane blein.","If it was pulled up in that way, it would keep its use right for the whole year.",,,,
"Va paart dy leih genmys eh yn bollan bane, kyndagh rish yn daah bane fo ny duillaghyn.","Some people called it the white herb, owing to the white colour under the leaves.",,,,
"Va cayrnyn sheidit fud-ny-hoie, as dollanyn chiaullee cloiet.","Horns were blown through the night, and ""dollans"" * were struck (beaten, played). ",,,,
,* Hoops with sheepskin stretched on them.,,,,
Ta sleih er yarrood dy row dig hoshiaght ymmyd jeant jeu dy agglagh drogh spyrrydyn ersooyl voish yn cheeill.,People have forgotten that bells were used at first to frighten away bad spirits from the church.,,,,
"Moghrey Laa Boaldyn, dy leah er y laa, Kerree Mac Mollagh, shoh va sleih gra, v’ee “chirmagh yn ollagh as cur baase da ny lheiyee.”",People were saying that on May morning soon on the day (early in the day) Kerry Mac Mollagh+ was “drying the cows and killing the calves.”,,,,
,* Kitty (daughter of) the Son of the Rough—a reputed witch about whom the above saying became traditional.,,,,
"Lurg da ny cayrnyn va sheidit, as ny dig bwoaillit, ny dollanyn cloiet, ny blaaghyn vluight, shuinyn, cleesagh, as sumarkyn currit roish ny dorryssyn, as ny croshyn keirn ayns ny bayrnyn ny guillyn, as ayns fammanyn yn ollagh, as ny carryn sleodey dy bollan feailleoin tayrnit veih boayl dy voayl,as ny drogh spyrrydyn eiyrt ersooyl, as sleih as maase shooyl trooid yn aile, eisht va ny magheryn aarloo dy chur yn maase er yn aiyr.","After the horns were blown, the bells rung, the skin drums played, the May-flowers, rushes, flags, and primroses placed before the doors, and the kern crosses in the caps of the boys, and on the tails of the cattle, and the sliding carts of St. John’s wort drawn from place to place, the bad spirits driven away, and people and cattle had walked through the fire, then the fields were ready to put the cattle on the grass.",,,,
Va ny bwoailtchyn yn boayl son yn ollagh ayns yn oie. ,The folds were the place for the cattle in the night.,,,,
"Er Laa Boaldyn va feaillys mooar er ny cummal ayns Ballachastal, as va sleih voish dy chooilley ard jeh Mannin cliaghtey cheet ayns eaddagh feailley oc.","May Day a great feast was held in Castletown, and people from every part of the Island used to come in their holiday clothes.",,,,
